test_num,pinned_thread,thread1,thread2,thread1_rep_1_wins,thread1_rep_2_wins,thread1_rep_3_wins,thread2_rep_1_wins,thread2_rep_2_wins,thread2_rep_3_wins,thread1_total_wins,thread2_total_wins,total
34,22,11,27,504,508,501,496,492,499,1513,1487,3000
34,23,11,27,500,501,505,500,499,495,1506,1494,3000
34,24,11,27,500,502,502,500,498,498,1504,1496,3000
34,25,11,27,502,499,500,498,501,500,1501,1499,3000
34,26,11,27,501,501,500,499,499,500,1502,1498,3000
34,27,11,27,503,516,500,497,484,500,1519,1481,3000
34,28,11,27,501,501,501,499,499,499,1503,1497,3000
34,29,11,27,502,501,502,498,499,498,1505,1495,3000
34,30,11,27,503,502,500,497,498,500,1505,1495,3000
34,31,11,27,503,500,500,497,500,500,1503,1497,3000
34,0,12,28,502,500,500,498,500,500,1502,1498,3000
34,1,12,28,500,500,503,500,500,497,1503,1497,3000
34,2,12,28,500,498,486,500,502,514,1484,1516,3000
34,3,12,28,505,497,493,495,503,507,1495,1505,3000
34,4,12,28,501,499,498,499,501,502,1498,1502,3000
34,5,12,28,501,500,492,499,500,508,1493,1507,3000
34,6,12,28,500,501,500,500,499,500,1501,1499,3000
34,7,12,28,499,503,501,501,497,499,1503,1497,3000
34,8,12,28,500,500,501,500,500,499,1501,1499,3000
34,9,12,28,501,502,500,499,498,500,1503,1497,3000
34,10,12,28,499,500,499,501,500,501,1498,1502,3000
34,11,12,28,501,500,501,499,500,499,1502,1498,3000
34,12,12,28,500,500,499,500,500,501,1499,1501,3000
34,13,12,28,501,501,498,499,499,502,1500,1500,3000
34,14,12,28,503,500,500,497,500,500,1503,1497,3000
34,15,12,28,503,501,501,497,499,499,1505,1495,3000
34,16,12,28,498,498,503,502,502,497,1499,1501,3000
34,17,12,28,507,498,502,493,502,498,1507,1493,3000
34,18,12,28,500,498,502,500,502,498,1500,1500,3000
34,19,12,28,502,509,495,498,491,505,1506,1494,3000
34,20,12,28,499,498,503,501,502,497,1500,1500,3000
34,21,12,28,500,501,498,500,499,502,1499,1501,3000
34,22,12,28,497,490,505,503,510,495,1492,1508,3000
34,23,12,28,501,502,498,499,498,502,1501,1499,3000
34,24,12,28,503,500,500,497,500,500,1503,1497,3000
34,25,12,28,500,502,502,500,498,498,1504,1496,3000
34,26,12,28,499,501,499,501,499,501,1499,1501,3000
34,27,12,28,501,500,501,499,500,499,1502,1498,3000
34,28,12,28,503,504,500,497,496,500,1507,1493,3000
34,29,12,28,500,498,500,500,502,500,1498,1502,3000
34,30,12,28,500,501,499,500,499,501,1500,1500,3000
34,31,12,28,501,499,498,499,501,502,1498,1502,3000
34,0,13,29,494,496,502,506,504,498,1492,1508,3000
34,1,13,29,498,492,501,502,508,499,1491,1509,3000
34,2,13,29,503,504,508,497,496,492,1515,1485,3000
34,3,13,29,502,499,504,498,501,496,1505,1495,3000
34,4,13,29,497,500,503,503,500,497,1500,1500,3000
34,5,13,29,499,501,501,501,499,499,1501,1499,3000
34,6,13,29,506,503,498,494,497,502,1507,1493,3000
34,7,13,29,498,505,497,502,495,503,1500,1500,3000
34,8,13,29,501,503,502,499,497,498,1506,1494,3000
34,9,13,29,501,500,501,499,500,499,1502,1498,3000
34,10,13,29,500,503,499,500,497,501,1502,1498,3000
34,11,13,29,499,501,502,501,499,498,1502,1498,3000
34,12,13,29,500,500,502,500,500,498,1502,1498,3000
34,13,13,29,448,500,502,552,500,498,1450,1550,3000
34,14,13,29,500,500,501,500,500,499,1501,1499,3000
34,15,13,29,500,500,498,500,500,502,1498,1502,3000
34,16,13,29,498,505,500,502,495,500,1503,1497,3000
34,17,13,29,498,501,497,502,499,503,1496,1504,3000
34,18,13,29,500,501,502,500,499,498,1503,1497,3000
34,19,13,29,493,503,501,507,497,499,1497,1503,3000
34,20,13,29,500,501,496,500,499,504,1497,1503,3000
34,21,13,29,501,501,501,499,499,499,1503,1497,3000
34,22,13,29,497,508,503,503,492,497,1508,1492,3000
34,23,13,29,497,495,499,503,505,501,1491,1509,3000
34,24,13,29,498,502,500,502,498,500,1500,1500,3000
34,25,13,29,501,500,498,499,500,502,1499,1501,3000
34,26,13,29,501,502,501,499,498,499,1504,1496,3000
34,27,13,29,500,498,501,500,502,499,1499,1501,3000
34,28,13,29,499,500,500,501,500,500,1499,1501,3000
34,29,13,29,503,500,500,497,500,500,1503,1497,3000
34,30,13,29,501,498,500,499,502,500,1499,1501,3000
34,31,13,29,502,501,501,498,499,499,1504,1496,3000
34,0,14,30,498,499,501,502,501,499,1498,1502,3000
34,1,14,30,501,502,498,499,498,502,1501,1499,3000
34,2,14,30,504,496,499,496,504,501,1499,1501,3000
34,3,14,30,505,508,493,495,492,507,1506,1494,3000
34,4,14,30,501,499,501,499,501,499,1501,1499,3000
34,5,14,30,487,501,502,513,499,498,1490,1510,3000
34,6,14,30,498,498,502,502,502,498,1498,1502,3000
34,7,14,30,498,505,500,502,495,500,1503,1497,3000
34,8,14,30,502,500,500,498,500,500,1502,1498,3000
34,9,14,30,500,503,501,500,497,499,1504,1496,3000
34,10,14,30,502,499,499,498,501,501,1500,1500,3000
34,11,14,30,500,501,503,500,499,497,1504,1496,3000
34,12,14,30,499,502,500,501,498,500,1501,1499,3000
34,13,14,30,499,501,501,501,499,499,1501,1499,3000
34,14,14,30,501,500,483,499,500,517,1484,1516,3000
34,15,14,30,503,499,502,497,501,498,1504,1496,3000
34,16,14,30,497,500,506,503,500,494,1503,1497,3000
34,17,14,30,500,497,499,500,503,501,1496,1504,3000
34,18,14,30,493,501,499,507,499,501,1493,1507,3000
34,19,14,30,500,504,500,500,496,500,1504,1496,3000
34,20,14,30,498,502,489,502,498,511,1489,1511,3000
34,21,14,30,497,498,499,503,502,501,1494,1506,3000
34,22,14,30,505,497,503,495,503,497,1505,1495,3000
34,23,14,30,502,506,495,498,494,505,1503,1497,3000
34,24,14,30,502,501,499,498,499,501,1502,1498,3000
34,25,14,30,502,500,501,498,500,499,1503,1497,3000
34,26,14,30,502,499,501,498,501,499,1502,1498,3000
34,27,14,30,501,499,499,499,501,501,1499,1501,3000
34,28,14,30,499,500,501,501,500,499,1500,1500,3000
34,29,14,30,501,498,499,499,502,501,1498,1502,3000
34,30,14,30,502,500,500,498,500,500,1502,1498,3000
34,31,14,30,499,500,502,501,500,498,1501,1499,3000
34,0,15,31,504,500,501,496,500,499,1505,1495,3000
34,1,15,31,495,499,499,505,501,501,1493,1507,3000
34,2,15,31,497,500,500,503,500,500,1497,1503,3000
34,3,15,31,503,496,502,497,504,498,1501,1499,3000
34,4,15,31,504,499,498,496,501,502,1501,1499,3000
34,5,15,31,500,500,501,500,500,499,1501,1499,3000
34,6,15,31,498,499,504,502,501,496,1501,1499,3000
34,7,15,31,509,497,505,491,503,495,1511,1489,3000
34,8,15,31,501,499,502,499,501,498,1502,1498,3000
34,9,15,31,501,502,498,499,498,502,1501,1499,3000
34,10,15,31,502,499,501,498,501,499,1502,1498,3000
34,11,15,31,500,500,502,500,500,498,1502,1498,3000
34,12,15,31,502,500,501,498,500,499,1503,1497,3000
34,13,15,31,499,501,498,501,499,502,1498,1502,3000
34,14,15,31,501,499,500,499,501,500,1500,1500,3000
34,15,15,31,499,498,501,501,502,499,1498,1502,3000
34,16,15,31,504,496,504,496,504,496,1504,1496,3000
34,17,15,31,502,501,503,498,499,497,1506,1494,3000
34,18,15,31,490,501,495,510,499,505,1486,1514,3000
34,19,15,31,507,497,497,493,503,503,1501,1499,3000
34,20,15,31,499,497,504,501,503,496,1500,1500,3000
34,21,15,31,499,504,502,501,496,498,1505,1495,3000
34,22,15,31,502,500,491,498,500,509,1493,1507,3000
34,23,15,31,504,500,498,496,500,502,1502,1498,3000
34,24,15,31,501,503,503,499,497,497,1507,1493,3000
34,25,15,31,500,501,501,500,499,499,1502,1498,3000
34,26,15,31,501,500,501,499,500,499,1502,1498,3000
34,27,15,31,502,500,498,498,500,502,1500,1500,3000
34,28,15,31,499,501,499,501,499,501,1499,1501,3000
34,29,15,31,500,500,502,500,500,498,1502,1498,3000
34,30,15,31,501,499,500,499,501,500,1500,1500,3000
34,31,15,31,500,501,521,500,499,479,1522,1478,3000
