test0,test0_from_core,test0_to_core,test0_avg_latency,test1,test1_from_core,test1_to_core,test1_avg_latency
14,8,10,20.6,14,6,9,17.3
14,8,10,8.1,14,6,11,8.0
14,8,10,13.4,14,7,9,9.2
14,8,10,22.4,14,7,11,4.6
14,8,10,26.7,14,9,11,19.7
14,8,11,6.3,14,0,1,32.4
14,8,11,6.0,14,0,2,2.9
14,8,11,32.0,14,0,3,46.8
14,8,11,3.9,14,0,4,3.5
14,8,11,25.2,14,0,5,15.9
14,8,11,9.8,14,0,6,4.1
14,8,11,12.4,14,0,7,7.3
14,8,11,12.7,14,0,9,22.4
14,8,11,45.9,14,0,10,5.0
14,8,11,21.9,14,1,2,7.0
14,8,11,4.7,14,1,3,18.8
14,8,11,22.7,14,1,4,20.9
14,8,11,18.0,14,1,5,17.9
14,8,11,7.1,14,1,6,24.2
14,8,11,6.4,14,1,7,3.7
14,8,11,6.6,14,1,9,16.6
14,8,11,14.1,14,1,10,15.9
14,8,11,10.5,14,2,3,38.9
14,8,11,4.0,14,2,4,32.1
14,8,11,17.7,14,2,5,26.6
14,8,11,9.3,14,2,6,7.3
14,8,11,10.1,14,2,7,17.0
14,8,11,7.3,14,2,9,17.3
14,8,11,3.4,14,2,10,9.4
14,8,11,10.6,14,3,4,22.4
14,8,11,9.8,14,3,5,13.7
14,8,11,6.6,14,3,6,51.2
14,8,11,7.6,14,3,7,3.7
14,8,11,5.7,14,3,9,17.0
14,8,11,4.6,14,3,10,22.0
14,8,11,13.5,14,4,5,15.8
14,8,11,13.6,14,4,6,17.3
14,8,11,11.9,14,4,7,18.4
14,8,11,11.9,14,4,9,31.0
14,8,11,7.2,14,4,10,16.6
14,8,11,22.8,14,5,6,14.8
14,8,11,12.7,14,5,7,11.6
14,8,11,7.9,14,5,9,8.0
14,8,11,22.4,14,5,10,6.4
14,8,11,10.0,14,6,7,3.4
14,8,11,7.6,14,6,9,17.7
14,8,11,7.7,14,6,10,17.0
14,8,11,4.1,14,7,9,20.9
14,8,11,10.1,14,7,10,4.7
14,8,11,5.2,14,9,10,7.5
14,9,10,33.5,14,0,1,17.0
14,9,10,22.7,14,0,2,23.8
14,9,10,18.4,14,0,3,17.8
14,9,10,47.9,14,0,4,30.3
14,9,10,18.0,14,0,5,8.4
14,9,10,3.9,14,0,6,15.9
14,9,10,4.3,14,0,7,2.5
14,9,10,20.2,14,0,8,22.4
14,9,10,19.8,14,0,11,15.3
14,9,10,34.8,14,1,2,18.4
14,9,10,17.3,14,1,3,4.3
14,9,10,31.0,14,1,4,18.8
14,9,10,42.2,14,1,5,8.1
14,9,10,16.6,14,1,6,19.5
14,9,10,21.6,14,1,7,3.6
14,9,10,13.0,14,1,8,4.0
14,9,10,50.8,14,1,11,7.0
14,9,10,40.7,14,2,3,8.9
14,9,10,12.6,14,2,4,7.7
14,9,10,19.5,14,2,5,31.7
14,9,10,24.5,14,2,6,31.7
14,9,10,28.1,14,2,7,17.3
14,9,10,29.9,14,2,8,18.8
14,9,10,23.8,14,2,11,12.4
14,9,10,18.8,14,3,4,21.3
14,9,10,5.1,14,3,5,11.6
14,9,10,9.3,14,3,6,34.2
14,9,10,4.8,14,3,7,14.8
14,9,10,20.9,14,3,8,19.1
14,9,10,17.0,14,3,11,5.2
14,9,10,16.2,14,4,5,4.8
14,9,10,7.0,14,4,6,19.8
14,9,10,17.3,14,4,7,19.5
14,9,10,14.8,14,4,8,20.6
14,9,10,5.1,14,4,11,11.2
14,9,10,4.7,14,5,6,25.6
14,9,10,10.3,14,5,7,8.2
14,9,10,11.3,14,5,8,20.9
14,9,10,5.1,14,5,11,5.4
14,9,10,25.6,14,6,7,15.8
14,9,10,21.3,14,6,8,33.5
14,9,10,7.5,14,6,11,8.1
14,9,10,38.6,14,7,8,7.5
14,9,10,33.9,14,7,11,25.8
14,9,10,14.8,14,8,11,4.0
14,9,11,8.1,14,0,1,4.1
14,9,11,5.8,14,0,2,73.8
14,9,11,3.6,14,0,3,15.6
14,9,11,11.0,14,0,4,7.9
14,9,11,14.9,14,0,5,10.3
14,9,11,9.4,14,0,6,3.5
14,9,11,3.5,14,0,7,24.5
14,9,11,30.6,14,0,8,4.7
14,9,11,7.6,14,0,10,21.3
14,9,11,7.3,14,1,2,16.2
14,9,11,20.3,14,1,3,7.7
14,9,11,11.6,14,1,4,18.8
14,9,11,18.9,14,1,5,8.1
14,9,11,10.2,14,1,6,56.9
14,9,11,10.1,14,1,7,6.1
14,9,11,15.1,14,1,8,19.5
14,9,11,23.0,14,1,10,24.6
14,9,11,4.1,14,2,3,7.5
14,9,11,5.8,14,2,4,4.0
14,9,11,12.9,14,2,5,17.1
14,9,11,8.3,14,2,6,36.4
14,9,11,4.0,14,2,7,14.8
14,9,11,3.9,14,2,8,4.4
14,9,11,8.4,14,2,10,29.9
14,9,11,7.3,14,3,4,14.4
14,9,11,8.7,14,3,5,4.7
14,9,11,3.8,14,3,6,20.6
14,9,11,12.7,14,3,7,15.5
14,9,11,14.8,14,3,8,20.2
14,9,11,6.7,14,3,10,17.3
14,9,11,4.8,14,4,5,5.7
14,9,11,9.0,14,4,6,59.1
14,9,11,12.0,14,4,7,17.3
14,9,11,6.7,14,4,8,18.8
14,9,11,4.3,14,4,10,13.0
14,9,11,8.3,14,5,6,9.4
14,9,11,6.9,14,5,7,19.1
14,9,11,24.9,14,5,8,14.3
14,9,11,5.2,14,5,10,16.2
14,9,11,12.2,14,6,7,22.4
14,9,11,15.6,14,6,8,23.8
14,9,11,25.1,14,6,10,26.9
14,9,11,6.3,14,7,8,32.8
14,9,11,4.3,14,7,10,34.2
14,9,11,6.5,14,8,10,8.3
14,10,11,9.2,14,0,1,6.8
14,10,11,4.5,14,0,2,7.6
14,10,11,16.7,14,0,3,19.7
14,10,11,12.1,14,0,4,13.3
14,10,11,27.9,14,0,5,9.9
14,10,11,42.5,14,0,6,15.5
14,10,11,6.8,14,0,7,17.7
14,10,11,9.8,14,0,8,19.8
14,10,11,8.0,14,0,9,47.2
14,10,11,12.1,14,1,2,36.0
14,10,11,8.0,14,1,3,5.5
14,10,11,32.2,14,1,4,20.3
14,10,11,10.1,14,1,5,11.9
14,10,11,8.1,14,1,6,22.7
14,10,11,9.7,14,1,7,3.5
14,10,11,15.5,14,1,8,3.5
14,10,11,8.1,14,1,9,18.8
14,10,11,14.1,14,2,3,20.2
14,10,11,8.8,14,2,4,4.4
14,10,11,16.0,14,2,5,15.0
14,10,11,30.5,14,2,6,33.9
14,10,11,6.4,14,2,7,22.4
14,10,11,9.8,14,2,8,15.9
14,10,11,28.2,14,2,9,20.9
14,10,11,4.4,14,3,4,7.0
14,10,11,8.9,14,3,5,10.0
14,10,11,22.2,14,3,6,9.9
14,10,11,3.3,14,3,7,6.2
14,10,11,8.5,14,3,8,14.1
14,10,11,6.3,14,3,9,17.7
14,10,11,6.5,14,4,5,7.4
14,10,11,3.7,14,4,6,17.0
14,10,11,9.7,14,4,7,18.0
14,10,11,6.4,14,4,8,8.2
14,10,11,5.5,14,4,9,19.5
14,10,11,10.6,14,5,6,13.7
14,10,11,13.5,14,5,7,47.6
14,10,11,11.7,14,5,8,19.1
14,10,11,7.0,14,5,9,17.3
14,10,11,4.6,14,6,7,53.0
14,10,11,7.3,14,6,8,34.6
14,10,11,8.6,14,6,9,18.0
14,10,11,8.3,14,7,8,57.3
14,10,11,21.2,14,7,9,15.5
14,10,11,5.5,14,8,9,3.5
