test_num,pinned_thread,thread1,thread2,thread1_wins,thread2_wins
15,42,8,40,501,499
15,43,8,40,496,504
15,44,8,40,498,502
15,45,8,40,502,498
15,46,8,40,500,500
15,47,8,40,501,499
15,48,8,40,500,500
15,49,8,40,501,499
15,50,8,40,500,500
15,51,8,40,499,501
15,52,8,40,503,497
15,53,8,40,499,501
15,54,8,40,501,499
15,55,8,40,502,498
15,56,8,40,500,500
15,57,8,40,501,499
15,58,8,40,501,499
15,59,8,40,502,498
15,60,8,40,500,500
15,61,8,40,500,500
15,62,8,40,500,500
15,63,8,40,501,499
15,0,9,41,501,499
15,1,9,41,500,500
15,2,9,41,502,498
15,3,9,41,500,500
15,4,9,41,500,500
15,5,9,41,500,500
15,6,9,41,502,498
15,7,9,41,499,501
15,8,9,41,495,505
15,9,9,41,500,500
15,10,9,41,500,500
15,11,9,41,500,500
15,12,9,41,499,501
15,13,9,41,500,500
15,14,9,41,501,499
15,15,9,41,500,500
15,16,9,41,496,504
15,17,9,41,500,500
15,18,9,41,508,492
15,19,9,41,499,501
15,20,9,41,502,498
15,21,9,41,500,500
15,22,9,41,500,500
15,23,9,41,501,499
15,24,9,41,498,502
15,25,9,41,496,504
15,26,9,41,497,503
15,27,9,41,501,499
15,28,9,41,500,500
15,29,9,41,501,499
15,30,9,41,505,495
15,31,9,41,504,496
15,32,9,41,501,499
15,33,9,41,500,500
15,34,9,41,502,498
15,35,9,41,500,500
15,36,9,41,499,501
15,37,9,41,500,500
15,38,9,41,496,504
15,39,9,41,502,498
15,40,9,41,500,500
15,41,9,41,500,500
15,42,9,41,501,499
15,43,9,41,501,499
15,44,9,41,503,497
15,45,9,41,501,499
15,46,9,41,502,498
15,47,9,41,499,501
15,48,9,41,490,510
15,49,9,41,500,500
15,50,9,41,497,503
15,51,9,41,500,500
15,52,9,41,502,498
15,53,9,41,500,500
15,54,9,41,500,500
15,55,9,41,500,500
15,56,9,41,500,500
15,57,9,41,500,500
15,58,9,41,500,500
15,59,9,41,501,499
15,60,9,41,498,502
15,61,9,41,499,501
15,62,9,41,500,500
15,63,9,41,499,501
15,0,10,42,500,500
15,1,10,42,501,499
15,2,10,42,500,500
15,3,10,42,500,500
15,4,10,42,502,498
15,5,10,42,499,501
15,6,10,42,500,500
15,7,10,42,503,497
15,8,10,42,500,500
15,9,10,42,499,501
15,10,10,42,500,500
15,11,10,42,498,502
15,12,10,42,500,500
15,13,10,42,497,503
15,14,10,42,500,500
15,15,10,42,499,501
15,16,10,42,501,499
15,17,10,42,503,497
15,18,10,42,504,496
15,19,10,42,507,493
15,20,10,42,500,500
15,21,10,42,499,501
15,22,10,42,501,499
15,23,10,42,501,499
15,24,10,42,500,500
15,25,10,42,501,499
15,26,10,42,500,500
15,27,10,42,500,500
15,28,10,42,500,500
15,29,10,42,499,501
15,30,10,42,500,500
15,31,10,42,503,497
15,32,10,42,501,499
15,33,10,42,501,499
15,34,10,42,501,499
15,35,10,42,501,499
15,36,10,42,500,500
15,37,10,42,499,501
15,38,10,42,500,500
15,39,10,42,506,494
15,40,10,42,500,500
15,41,10,42,500,500
15,42,10,42,500,500
15,43,10,42,495,505
15,44,10,42,500,500
15,45,10,42,502,498
15,46,10,42,500,500
15,47,10,42,502,498
15,48,10,42,500,500
15,49,10,42,501,499
15,50,10,42,501,499
15,51,10,42,498,502
15,52,10,42,499,501
15,53,10,42,503,497
15,54,10,42,501,499
15,55,10,42,498,502
15,56,10,42,502,498
15,57,10,42,490,510
15,58,10,42,500,500
15,59,10,42,501,499
15,60,10,42,498,502
15,61,10,42,500,500
15,62,10,42,502,498
15,63,10,42,501,499
15,0,11,43,502,498
15,1,11,43,501,499
15,2,11,43,499,501
15,3,11,43,501,499
15,4,11,43,501,499
15,5,11,43,498,502
15,6,11,43,501,499
15,7,11,43,500,500
15,8,11,43,502,498
15,9,11,43,500,500
15,10,11,43,498,502
15,11,11,43,500,500
15,12,11,43,502,498
15,13,11,43,500,500
15,14,11,43,500,500
15,15,11,43,501,499
15,16,11,43,502,498
15,17,11,43,500,500
15,18,11,43,502,498
15,19,11,43,501,499
15,20,11,43,499,501
15,21,11,43,500,500
15,22,11,43,500,500
15,23,11,43,500,500
15,24,11,43,502,498
15,25,11,43,500,500
15,26,11,43,499,501
15,27,11,43,501,499
15,28,11,43,506,494
15,29,11,43,500,500
15,30,11,43,498,502
15,31,11,43,501,499
15,32,11,43,500,500
15,33,11,43,500,500
15,34,11,43,500,500
15,35,11,43,499,501
15,36,11,43,501,499
15,37,11,43,499,501
15,38,11,43,500,500
15,39,11,43,500,500
15,40,11,43,500,500
15,41,11,43,501,499
15,42,11,43,501,499
15,43,11,43,500,500
15,44,11,43,503,497
15,45,11,43,499,501
15,46,11,43,501,499
15,47,11,43,501,499
15,48,11,43,498,502
15,49,11,43,501,499
15,50,11,43,497,503
15,51,11,43,502,498
15,52,11,43,503,497
15,53,11,43,500,500
15,54,11,43,504,496
15,55,11,43,500,500
15,56,11,43,502,498
15,57,11,43,499,501
15,58,11,43,501,499
15,59,11,43,499,501
15,60,11,43,500,500
15,61,11,43,500,500
15,62,11,43,499,501
15,63,11,43,501,499
15,0,12,44,500,500
15,1,12,44,500,500
15,2,12,44,500,500
15,3,12,44,499,501
15,4,12,44,501,499
15,5,12,44,503,497
15,6,12,44,501,499
15,7,12,44,506,494
15,8,12,44,498,502
15,9,12,44,501,499
15,10,12,44,500,500
15,11,12,44,500,500
15,12,12,44,500,500
15,13,12,44,498,502
15,14,12,44,501,499
15,15,12,44,504,496
15,16,12,44,501,499
15,17,12,44,501,499
15,18,12,44,500,500
15,19,12,44,501,499
15,20,12,44,501,499
15,21,12,44,499,501
15,22,12,44,501,499
15,23,12,44,500,500
15,24,12,44,500,500
15,25,12,44,501,499
15,26,12,44,502,498
15,27,12,44,502,498
15,28,12,44,500,500
15,29,12,44,504,496
15,30,12,44,500,500
15,31,12,44,500,500
15,32,12,44,500,500
15,33,12,44,499,501
15,34,12,44,500,500
15,35,12,44,499,501
15,36,12,44,499,501
15,37,12,44,500,500
15,38,12,44,500,500
15,39,12,44,503,497
15,40,12,44,500,500
15,41,12,44,503,497
15,42,12,44,500,500
15,43,12,44,500,500
15,44,12,44,500,500
15,45,12,44,501,499
15,46,12,44,499,501
15,47,12,44,499,501
15,48,12,44,501,499
15,49,12,44,502,498
15,50,12,44,500,500
15,51,12,44,502,498
15,52,12,44,500,500
15,53,12,44,500,500
15,54,12,44,500,500
15,55,12,44,502,498
15,56,12,44,502,498
15,57,12,44,496,504
15,58,12,44,500,500
15,59,12,44,504,496
15,60,12,44,500,500
15,61,12,44,496,504
15,62,12,44,500,500
15,63,12,44,500,500
15,0,13,45,500,500
15,1,13,45,501,499
15,2,13,45,496,504
15,3,13,45,499,501
15,4,13,45,502,498
15,5,13,45,500,500
15,6,13,45,499,501
15,7,13,45,500,500
15,8,13,45,500,500
15,9,13,45,501,499
15,10,13,45,501,499
15,11,13,45,501,499
15,12,13,45,497,503
15,13,13,45,500,500
15,14,13,45,499,501
15,15,13,45,500,500
15,16,13,45,501,499
15,17,13,45,500,500
15,18,13,45,498,502
15,19,13,45,500,500
15,20,13,45,499,501
15,21,13,45,501,499
15,22,13,45,494,506
15,23,13,45,499,501
15,24,13,45,501,499
15,25,13,45,501,499
15,26,13,45,503,497
15,27,13,45,500,500
15,28,13,45,500,500
15,29,13,45,502,498
15,30,13,45,498,502
15,31,13,45,500,500
15,32,13,45,500,500
15,33,13,45,500,500
15,34,13,45,500,500
15,35,13,45,501,499
15,36,13,45,494,506
15,37,13,45,500,500
15,38,13,45,501,499
15,39,13,45,500,500
15,40,13,45,506,494
15,41,13,45,500,500
15,42,13,45,496,504
15,43,13,45,500,500
15,44,13,45,500,500
15,45,13,45,500,500
15,46,13,45,500,500
15,47,13,45,499,501
15,48,13,45,505,495
15,49,13,45,500,500
15,50,13,45,501,499
15,51,13,45,500,500
15,52,13,45,501,499
15,53,13,45,501,499
15,54,13,45,501,499
15,55,13,45,500,500
15,56,13,45,501,499
15,57,13,45,500,500
15,58,13,45,498,502
15,59,13,45,501,499
15,60,13,45,502,498
15,61,13,45,501,499
15,62,13,45,500,500
15,63,13,45,502,498
15,0,14,46,500,500
15,1,14,46,501,499
15,2,14,46,499,501
15,3,14,46,501,499
15,4,14,46,501,499
15,5,14,46,498,502
15,6,14,46,504,496
15,7,14,46,501,499
15,8,14,46,501,499
15,9,14,46,501,499
15,10,14,46,501,499
15,11,14,46,495,505
15,12,14,46,500,500
15,13,14,46,503,497
15,14,14,46,500,500
15,15,14,46,494,506
15,16,14,46,501,499
15,17,14,46,502,498
15,18,14,46,500,500
15,19,14,46,502,498
15,20,14,46,500,500
15,21,14,46,502,498
15,22,14,46,501,499
15,23,14,46,500,500
15,24,14,46,501,499
15,25,14,46,503,497
15,26,14,46,498,502
15,27,14,46,499,501
15,28,14,46,500,500
15,29,14,46,502,498
15,30,14,46,500,500
15,31,14,46,502,498
15,32,14,46,502,498
15,33,14,46,502,498
15,34,14,46,498,502
15,35,14,46,499,501
15,36,14,46,500,500
15,37,14,46,500,500
15,38,14,46,500,500
15,39,14,46,495,505
15,40,14,46,500,500
15,41,14,46,501,499
15,42,14,46,501,499
15,43,14,46,502,498
15,44,14,46,500,500
15,45,14,46,501,499
15,46,14,46,500,500
15,47,14,46,497,503
15,48,14,46,501,499
15,49,14,46,502,498
15,50,14,46,502,498
15,51,14,46,500,500
15,52,14,46,499,501
15,53,14,46,503,497
15,54,14,46,500,500
15,55,14,46,502,498
15,56,14,46,500,500
15,57,14,46,501,499
15,58,14,46,499,501
15,59,14,46,500,500
15,60,14,46,501,499
15,61,14,46,500,500
15,62,14,46,500,500
15,63,14,46,499,501
15,0,15,47,502,498
15,1,15,47,501,499
15,2,15,47,501,499
15,3,15,47,500,500
15,4,15,47,499,501
15,5,15,47,501,499
15,6,15,47,499,501
15,7,15,47,500,500
15,8,15,47,497,503
15,9,15,47,500,500
15,10,15,47,498,502
15,11,15,47,503,497
15,12,15,47,501,499
15,13,15,47,500,500
15,14,15,47,501,499
15,15,15,47,500,500
15,16,15,47,502,498
15,17,15,47,500,500
15,18,15,47,500,500
15,19,15,47,500,500
15,20,15,47,502,498
15,21,15,47,499,501
15,22,15,47,502,498
15,23,15,47,500,500
15,24,15,47,499,501
15,25,15,47,500,500
15,26,15,47,497,503
15,27,15,47,500,500
15,28,15,47,496,504
15,29,15,47,502,498
15,30,15,47,500,500
15,31,15,47,500,500
15,32,15,47,500,500
15,33,15,47,499,501
15,34,15,47,501,499
15,35,15,47,500,500
15,36,15,47,499,501
15,37,15,47,500,500
15,38,15,47,495,505
15,39,15,47,501,499
15,40,15,47,501,499
15,41,15,47,500,500
15,42,15,47,498,502
15,43,15,47,501,499
15,44,15,47,502,498
15,45,15,47,499,501
15,46,15,47,501,499
15,47,15,47,500,500
15,48,15,47,495,505
15,49,15,47,500,500
15,50,15,47,501,499
15,51,15,47,500,500
15,52,15,47,501,499
15,53,15,47,500,500
15,54,15,47,503,497
15,55,15,47,500,500
15,56,15,47,502,498
15,57,15,47,501,499
15,58,15,47,499,501
15,59,15,47,501,499
15,60,15,47,502,498
15,61,15,47,499,501
15,62,15,47,501,499
15,63,15,47,501,499
15,0,16,48,498,502
15,1,16,48,502,498
15,2,16,48,501,499
15,3,16,48,496,504
15,4,16,48,500,500
15,5,16,48,500,500
15,6,16,48,500,500
15,7,16,48,503,497
15,8,16,48,500,500
15,9,16,48,499,501
15,10,16,48,499,501
15,11,16,48,501,499
15,12,16,48,501,499
15,13,16,48,500,500
15,14,16,48,500,500
15,15,16,48,498,502
15,16,16,48,500,500
15,17,16,48,499,501
15,18,16,48,500,500
15,19,16,48,500,500
15,20,16,48,500,500
15,21,16,48,501,499
15,22,16,48,501,499
15,23,16,48,500,500
15,24,16,48,500,500
15,25,16,48,500,500
15,26,16,48,502,498
15,27,16,48,500,500
15,28,16,48,502,498
15,29,16,48,502,498
15,30,16,48,502,498
15,31,16,48,500,500
15,32,16,48,501,499
15,33,16,48,500,500
15,34,16,48,501,499
15,35,16,48,501,499
15,36,16,48,499,501
15,37,16,48,502,498
15,38,16,48,501,499
15,39,16,48,504,496
15,40,16,48,500,500
15,41,16,48,500,500
15,42,16,48,501,499
15,43,16,48,485,515
15,44,16,48,499,501
15,45,16,48,501,499
15,46,16,48,500,500
15,47,16,48,501,499
15,48,16,48,500,500
15,49,16,48,501,499
15,50,16,48,500,500
15,51,16,48,493,507
15,52,16,48,500,500
15,53,16,48,498,502
15,54,16,48,501,499
15,55,16,48,498,502
15,56,16,48,502,498
15,57,16,48,501,499
15,58,16,48,499,501
15,59,16,48,494,506
15,60,16,48,502,498
15,61,16,48,501,499
15,62,16,48,500,500
15,63,16,48,501,499
15,0,17,49,494,506
15,1,17,49,500,500
15,2,17,49,502,498
15,3,17,49,500,500
15,4,17,49,497,503
15,5,17,49,499,501
15,6,17,49,500,500
15,7,17,49,500,500
15,8,17,49,501,499
15,9,17,49,499,501
15,10,17,49,500,500
15,11,17,49,501,499
15,12,17,49,500,500
15,13,17,49,501,499
15,14,17,49,503,497
15,15,17,49,500,500
15,16,17,49,503,497
15,17,17,49,500,500
15,18,17,49,500,500
15,19,17,49,500,500
15,20,17,49,500,500
15,21,17,49,500,500
15,22,17,49,502,498
15,23,17,49,498,502
15,24,17,49,499,501
15,25,17,49,497,503
15,26,17,49,501,499
15,27,17,49,501,499
15,28,17,49,499,501
15,29,17,49,500,500
15,30,17,49,501,499
15,31,17,49,500,500
15,32,17,49,499,501
15,33,17,49,500,500
15,34,17,49,500,500
15,35,17,49,499,501
15,36,17,49,499,501
15,37,17,49,500,500
15,38,17,49,501,499
15,39,17,49,499,501
15,40,17,49,501,499
15,41,17,49,501,499
15,42,17,49,498,502
15,43,17,49,500,500
15,44,17,49,500,500
15,45,17,49,500,500
15,46,17,49,500,500
15,47,17,49,500,500
15,48,17,49,501,499
15,49,17,49,500,500
15,50,17,49,501,499
15,51,17,49,500,500
15,52,17,49,502,498
15,53,17,49,500,500
15,54,17,49,499,501
15,55,17,49,499,501
15,56,17,49,501,499
15,57,17,49,500,500
15,58,17,49,502,498
15,59,17,49,500,500
15,60,17,49,500,500
15,61,17,49,500,500
15,62,17,49,498,502
15,63,17,49,501,499
15,0,18,50,500,500
15,1,18,50,500,500
15,2,18,50,500,500
15,3,18,50,500,500
15,4,18,50,499,501
15,5,18,50,500,500
15,6,18,50,502,498
15,7,18,50,500,500
15,8,18,50,501,499
15,9,18,50,503,497
15,10,18,50,500,500
15,11,18,50,501,499
15,12,18,50,500,500
15,13,18,50,501,499
15,14,18,50,500,500
15,15,18,50,501,499
15,16,18,50,499,501
15,17,18,50,502,498
15,18,18,50,500,500
15,19,18,50,499,501
15,20,18,50,503,497
15,21,18,50,499,501
15,22,18,50,500,500
15,23,18,50,500,500
15,24,18,50,500,500
15,25,18,50,500,500
15,26,18,50,499,501
15,27,18,50,492,508
15,28,18,50,501,499
15,29,18,50,502,498
15,30,18,50,501,499
15,31,18,50,498,502
15,32,18,50,500,500
15,33,18,50,500,500
15,34,18,50,497,503
15,35,18,50,499,501
15,36,18,50,500,500
15,37,18,50,500,500
15,38,18,50,501,499
15,39,18,50,497,503
15,40,18,50,500,500
15,41,18,50,496,504
15,42,18,50,501,499
15,43,18,50,499,501
15,44,18,50,500,500
15,45,18,50,497,503
15,46,18,50,501,499
15,47,18,50,504,496
15,48,18,50,499,501
15,49,18,50,501,499
15,50,18,50,500,500
15,51,18,50,500,500
15,52,18,50,502,498
15,53,18,50,497,503
15,54,18,50,501,499
15,55,18,50,499,501
15,56,18,50,499,501
15,57,18,50,499,501
15,58,18,50,500,500
15,59,18,50,503,497
15,60,18,50,500,500
15,61,18,50,501,499
15,62,18,50,497,503
15,63,18,50,501,499
15,0,19,51,500,500
15,1,19,51,502,498
15,2,19,51,502,498
15,3,19,51,500,500
15,4,19,51,504,496
15,5,19,51,499,501
15,6,19,51,500,500
15,7,19,51,501,499
15,8,19,51,504,496
15,9,19,51,502,498
15,10,19,51,500,500
15,11,19,51,500,500
15,12,19,51,499,501
15,13,19,51,501,499
15,14,19,51,499,501
15,15,19,51,500,500
15,16,19,51,500,500
15,17,19,51,500,500
15,18,19,51,499,501
15,19,19,51,500,500
15,20,19,51,498,502
15,21,19,51,497,503
15,22,19,51,504,496
15,23,19,51,499,501
15,24,19,51,500,500
15,25,19,51,501,499
15,26,19,51,503,497
15,27,19,51,500,500
15,28,19,51,501,499
15,29,19,51,501,499
15,30,19,51,499,501
15,31,19,51,500,500
15,32,19,51,499,501
15,33,19,51,500,500
15,34,19,51,500,500
15,35,19,51,500,500
15,36,19,51,502,498
15,37,19,51,500,500
15,38,19,51,498,502
15,39,19,51,500,500
15,40,19,51,500,500
15,41,19,51,502,498
15,42,19,51,497,503
15,43,19,51,501,499
15,44,19,51,494,506
15,45,19,51,500,500
15,46,19,51,502,498
15,47,19,51,500,500
15,48,19,51,505,495
15,49,19,51,498,502
15,50,19,51,503,497
15,51,19,51,500,500
15,52,19,51,499,501
15,53,19,51,500,500
15,54,19,51,499,501
15,55,19,51,500,500
15,56,19,51,502,498
15,57,19,51,501,499
15,58,19,51,500,500
15,59,19,51,501,499
15,60,19,51,500,500
15,61,19,51,502,498
15,62,19,51,504,496
15,63,19,51,500,500
15,0,20,52,500,500
15,1,20,52,500,500
15,2,20,52,500,500
15,3,20,52,502,498
15,4,20,52,500,500
15,5,20,52,490,510
15,6,20,52,500,500
15,7,20,52,499,501
15,8,20,52,500,500
15,9,20,52,500,500
15,10,20,52,501,499
15,11,20,52,503,497
15,12,20,52,503,497
15,13,20,52,501,499
15,14,20,52,499,501
15,15,20,52,502,498
15,16,20,52,501,499
15,17,20,52,499,501
15,18,20,52,501,499
15,19,20,52,502,498
15,20,20,52,500,500
15,21,20,52,500,500
15,22,20,52,502,498
15,23,20,52,498,502
15,24,20,52,504,496
15,25,20,52,497,503
15,26,20,52,502,498
15,27,20,52,503,497
15,28,20,52,500,500
15,29,20,52,501,499
15,30,20,52,500,500
15,31,20,52,501,499
15,32,20,52,500,500
15,33,20,52,501,499
15,34,20,52,501,499
15,35,20,52,505,495
15,36,20,52,500,500
15,37,20,52,499,501
15,38,20,52,499,501
15,39,20,52,500,500
15,40,20,52,501,499
15,41,20,52,497,503
15,42,20,52,500,500
15,43,20,52,493,507
15,44,20,52,498,502
15,45,20,52,502,498
15,46,20,52,501,499
15,47,20,52,494,506
15,48,20,52,500,500
15,49,20,52,504,496
15,50,20,52,500,500
15,51,20,52,500,500
15,52,20,52,500,500
15,53,20,52,502,498
15,54,20,52,500,500
15,55,20,52,498,502
15,56,20,52,500,500
15,57,20,52,499,501
15,58,20,52,501,499
15,59,20,52,499,501
15,60,20,52,501,499
15,61,20,52,500,500
15,62,20,52,500,500
15,63,20,52,494,506
15,0,21,53,501,499
15,1,21,53,502,498
15,2,21,53,502,498
15,3,21,53,500,500
15,4,21,53,501,499
15,5,21,53,501,499
15,6,21,53,502,498
15,7,21,53,500,500
15,8,21,53,505,495
15,9,21,53,501,499
15,10,21,53,500,500
15,11,21,53,502,498
15,12,21,53,500,500
15,13,21,53,500,500
15,14,21,53,500,500
15,15,21,53,501,499
15,16,21,53,500,500
15,17,21,53,500,500
15,18,21,53,502,498
15,19,21,53,500,500
15,20,21,53,502,498
15,21,21,53,500,500
15,22,21,53,504,496
15,23,21,53,500,500
15,24,21,53,498,502
15,25,21,53,501,499
15,26,21,53,502,498
15,27,21,53,499,501
15,28,21,53,498,502
15,29,21,53,501,499
15,30,21,53,500,500
15,31,21,53,500,500
15,32,21,53,500,500
15,33,21,53,501,499
15,34,21,53,501,499
15,35,21,53,503,497
15,36,21,53,503,497
15,37,21,53,500,500
15,38,21,53,501,499
15,39,21,53,500,500
15,40,21,53,498,502
15,41,21,53,500,500
15,42,21,53,500,500
15,43,21,53,500,500
15,44,21,53,498,502
15,45,21,53,500,500
15,46,21,53,501,499
15,47,21,53,501,499
15,48,21,53,499,501
15,49,21,53,500,500
15,50,21,53,502,498
15,51,21,53,500,500
15,52,21,53,505,495
15,53,21,53,500,500
15,54,21,53,500,500
15,55,21,53,500,500
15,56,21,53,497,503
15,57,21,53,501,499
15,58,21,53,498,502
15,59,21,53,500,500
15,60,21,53,500,500
15,61,21,53,500,500
15,62,21,53,499,501
15,63,21,53,500,500
15,0,22,54,498,502
15,1,22,54,498,502
15,2,22,54,500,500
15,3,22,54,497,503
15,4,22,54,501,499
15,5,22,54,497,503
15,6,22,54,501,499
15,7,22,54,500,500
15,8,22,54,500,500
15,9,22,54,499,501
15,10,22,54,500,500
15,11,22,54,503,497
15,12,22,54,500,500
15,13,22,54,499,501
15,14,22,54,500,500
15,15,22,54,505,495
15,16,22,54,499,501
15,17,22,54,499,501
15,18,22,54,501,499
15,19,22,54,504,496
15,20,22,54,501,499
15,21,22,54,501,499
15,22,22,54,500,500
15,23,22,54,493,507
15,24,22,54,498,502
15,25,22,54,500,500
15,26,22,54,501,499
15,27,22,54,497,503
15,28,22,54,500,500
15,29,22,54,499,501
15,30,22,54,499,501
15,31,22,54,501,499
15,32,22,54,496,504
15,33,22,54,500,500
15,34,22,54,500,500
15,35,22,54,504,496
15,36,22,54,499,501
15,37,22,54,498,502
15,38,22,54,499,501
15,39,22,54,499,501
15,40,22,54,500,500
15,41,22,54,503,497
15,42,22,54,500,500
15,43,22,54,497,503
15,44,22,54,501,499
15,45,22,54,499,501
15,46,22,54,501,499
15,47,22,54,499,501
15,48,22,54,500,500
15,49,22,54,499,501
15,50,22,54,500,500
15,51,22,54,503,497
15,52,22,54,500,500
15,53,22,54,492,508
15,54,22,54,500,500
15,55,22,54,500,500
15,56,22,54,500,500
15,57,22,54,498,502
15,58,22,54,499,501
15,59,22,54,499,501
15,60,22,54,499,501
15,61,22,54,500,500
15,62,22,54,500,500
15,63,22,54,500,500
15,0,23,55,499,501
15,1,23,55,501,499
15,2,23,55,503,497
15,3,23,55,501,499
15,4,23,55,501,499
15,5,23,55,500,500
15,6,23,55,501,499
15,7,23,55,501,499
15,8,23,55,501,499
15,9,23,55,500,500
15,10,23,55,501,499
15,11,23,55,501,499
15,12,23,55,499,501
15,13,23,55,501,499
15,14,23,55,502,498
15,15,23,55,503,497
15,16,23,55,501,499
15,17,23,55,500,500
15,18,23,55,499,501
15,19,23,55,501,499
15,20,23,55,501,499
15,21,23,55,503,497
15,22,23,55,505,495
15,23,23,55,500,500
15,24,23,55,502,498
15,25,23,55,499,501
15,26,23,55,501,499
15,27,23,55,500,500
15,28,23,55,501,499
15,29,23,55,500,500
15,30,23,55,501,499
15,31,23,55,502,498
15,32,23,55,501,499
15,33,23,55,500,500
15,34,23,55,500,500
15,35,23,55,501,499
15,36,23,55,500,500
15,37,23,55,502,498
15,38,23,55,500,500
15,39,23,55,500,500
15,40,23,55,501,499
15,41,23,55,500,500
15,42,23,55,499,501
15,43,23,55,500,500
15,44,23,55,498,502
15,45,23,55,500,500
15,46,23,55,498,502
15,47,23,55,499,501
15,48,23,55,500,500
15,49,23,55,498,502
15,50,23,55,502,498
15,51,23,55,502,498
15,52,23,55,500,500
15,53,23,55,501,499
15,54,23,55,501,499
15,55,23,55,500,500
15,56,23,55,501,499
15,57,23,55,501,499
15,58,23,55,498,502
15,59,23,55,500,500
15,60,23,55,502,498
15,61,23,55,501,499
15,62,23,55,499,501
15,63,23,55,500,500
15,0,24,56,499,501
15,1,24,56,503,497
15,2,24,56,500,500
15,3,24,56,502,498
15,4,24,56,500,500
15,5,24,56,500,500
15,6,24,56,508,492
15,7,24,56,501,499
15,8,24,56,500,500
15,9,24,56,503,497
15,10,24,56,501,499
15,11,24,56,499,501
15,12,24,56,500,500
15,13,24,56,502,498
15,14,24,56,500,500
15,15,24,56,502,498
15,16,24,56,500,500
15,17,24,56,498,502
15,18,24,56,506,494
15,19,24,56,498,502
15,20,24,56,500,500
15,21,24,56,502,498
15,22,24,56,501,499
15,23,24,56,502,498
15,24,24,56,500,500
15,25,24,56,501,499
15,26,24,56,499,501
15,27,24,56,504,496
15,28,24,56,501,499
15,29,24,56,501,499
15,30,24,56,501,499
15,31,24,56,502,498
15,32,24,56,500,500
15,33,24,56,496,504
15,34,24,56,500,500
15,35,24,56,497,503
15,36,24,56,499,501
15,37,24,56,501,499
15,38,24,56,500,500
15,39,24,56,496,504
15,40,24,56,498,502
15,41,24,56,502,498
15,42,24,56,500,500
15,43,24,56,497,503
15,44,24,56,502,498
15,45,24,56,501,499
15,46,24,56,500,500
15,47,24,56,502,498
15,48,24,56,502,498
15,49,24,56,501,499
15,50,24,56,500,500
15,51,24,56,499,501
15,52,24,56,501,499
15,53,24,56,501,499
15,54,24,56,500,500
15,55,24,56,503,497
15,56,24,56,500,500
15,57,24,56,500,500
15,58,24,56,500,500
15,59,24,56,501,499
15,60,24,56,502,498
15,61,24,56,500,500
15,62,24,56,500,500
15,63,24,56,502,498
15,0,25,57,502,498
15,1,25,57,500,500
15,2,25,57,501,499
15,3,25,57,501,499
15,4,25,57,501,499
15,5,25,57,502,498
15,6,25,57,497,503
15,7,25,57,499,501
15,8,25,57,499,501
15,9,25,57,503,497
15,10,25,57,498,502
15,11,25,57,501,499
15,12,25,57,504,496
15,13,25,57,500,500
15,14,25,57,502,498
15,15,25,57,500,500
15,16,25,57,503,497
15,17,25,57,500,500
15,18,25,57,501,499
15,19,25,57,501,499
15,20,25,57,499,501
15,21,25,57,501,499
15,22,25,57,493,507
15,23,25,57,500,500
15,24,25,57,496,504
15,25,25,57,500,500
15,26,25,57,501,499
15,27,25,57,500,500
15,28,25,57,501,499
15,29,25,57,500,500
15,30,25,57,500,500
15,31,25,57,501,499
15,32,25,57,499,501
15,33,25,57,500,500
15,34,25,57,502,498
15,35,25,57,500,500
15,36,25,57,501,499
15,37,25,57,500,500
15,38,25,57,500,500
15,39,25,57,501,499
15,40,25,57,499,501
15,41,25,57,501,499
15,42,25,57,503,497
15,43,25,57,499,501
15,44,25,57,500,500
15,45,25,57,500,500
15,46,25,57,499,501
15,47,25,57,501,499
15,48,25,57,499,501
15,49,25,57,500,500
15,50,25,57,502,498
15,51,25,57,500,500
15,52,25,57,502,498
15,53,25,57,501,499
15,54,25,57,501,499
15,55,25,57,500,500
15,56,25,57,505,495
15,57,25,57,500,500
15,58,25,57,499,501
15,59,25,57,501,499
15,60,25,57,500,500
15,61,25,57,500,500
15,62,25,57,499,501
15,63,25,57,501,499
15,0,26,58,501,499
15,1,26,58,500,500
15,2,26,58,499,501
15,3,26,58,499,501
15,4,26,58,498,502
15,5,26,58,500,500
15,6,26,58,500,500
15,7,26,58,500,500
15,8,26,58,502,498
15,9,26,58,500,500
15,10,26,58,501,499
15,11,26,58,502,498
15,12,26,58,502,498
15,13,26,58,502,498
15,14,26,58,499,501
15,15,26,58,501,499
15,16,26,58,499,501
15,17,26,58,500,500
15,18,26,58,501,499
15,19,26,58,500,500
15,20,26,58,500,500
15,21,26,58,500,500
15,22,26,58,500,500
15,23,26,58,499,501
15,24,26,58,501,499
15,25,26,58,501,499
15,26,26,58,500,500
15,27,26,58,501,499
15,28,26,58,499,501
15,29,26,58,500,500
15,30,26,58,500,500
15,31,26,58,496,504
15,32,26,58,499,501
15,33,26,58,498,502
15,34,26,58,501,499
15,35,26,58,501,499
15,36,26,58,500,500
15,37,26,58,502,498
15,38,26,58,499,501
15,39,26,58,502,498
15,40,26,58,501,499
15,41,26,58,499,501
15,42,26,58,501,499
15,43,26,58,508,492
15,44,26,58,501,499
15,45,26,58,504,496
15,46,26,58,504,496
15,47,26,58,502,498
15,48,26,58,501,499
15,49,26,58,500,500
15,50,26,58,497,503
15,51,26,58,499,501
15,52,26,58,501,499
